Comment;clean_text;normalized_text;processed_text;tokens;aktor;isu;sentiment;pre_label;manual_label
gagasan dan tujuan pembentukan Koperasi Merah Putih sangat baik untuk rakyat terutama di desa-desa, persoalannya bagaimana mekanisme pengawasannya bisa berjalan dengan sempurna agar sesuai tujuan dibentuknya koperasi Merah Putih ini.;gagasan dan tujuan pembentukan Koperasi Merah Putih sangat baik untuk rakyat terutama di desa desa persoalannya bagaimana mekanisme pengawasannya bisa berjalan dengan sempurna agar sesuai tujuan dibentuknya koperasi Merah Putih ini;gagasan dan tujuan pembentukan koperasi desa merah putih sangat baik untuk rakyat terutama di desa desa persoalannya bagaimana mekanisme pengawasannya bisa berjalan dengan sempurna agar sesuai tujuan dibentuknya koperasi desa merah putih ini;gagasan dan tujuan pembentukan koperasi desa merah putih sangat baik untuk rakyat terutama di desa desa persoalannya bagaimana mekanisme pengawasannya bisa berjalan dengan sempurna agar sesuai tujuan dibentuknya koperasi desa merah putih ini;['gagasan', 'dan', 'tujuan', 'pembentukan', 'koperasi', 'desa', 'merah', 'putih', 'sangat', 'baik', 'untuk', 'rakyat', 'terutama', 'di', 'desa', 'desa', 'persoalannya', 'bagaimana', 'mekanisme', 'pengawasannya', 'bisa', 'berjalan', 'dengan', 'sempurna', 'agar', 'sesuai', 'tujuan', 'dibentuknya', 'koperasi', 'desa', 'merah', 'putih', 'ini'];KDMP;Lainnya;Mendukung;Mendukung;Mendukung
Para pejabat negara yg mengeluarkan izin apakah izin impor izin tambang izin buka hutan sudah dipastikan terima suap;Para pejabat negara yg mengeluarkan izin apakah izin impor izin tambang izin buka hutan sudah dipastikan terima suap;para pejabat negara yang mengeluarkan izin apakah izin impor izin tambang izin buka hutan sudah dipastikan terima suap;para pejabat negara yang mengeluarkan izin apakah izin impor izin tambang izin buka hutan sudah dipastikan terima suap;['para', 'pejabat', 'negara', 'yang', 'mengeluarkan', 'izin', 'apakah', 'izin', 'impor', 'izin', 'tambang', 'izin', 'buka', 'hutan', 'sudah', 'dipastikan', 'terima', 'suap'];Tidak Terdeteksi;Lainnya;Netral;Netral;Menolak
Program Koperasi Merah Putih itu sangat Bagus, jangan terlalu khawatir & Pesimis yg terpenting di Kelola dgn Baik dan Propesional pasti Maju????;Program Koperasi Merah Putih itu sangat Bagus jangan terlalu khawatir Pesimis yg terpenting di Kelola dgn Baik dan Propesional pasti Maju;program koperasi desa merah putih itu sangat bagus jangan terlalu khawatir pesimis yang terpenting di kelola dengan baik dan propesional pasti maju;program koperasi desa merah putih itu sangat bagus jangan terlalu khawatir pesimis yang terpenting di kelola dengan baik dan propesional pasti maju;['program', 'koperasi', 'desa', 'merah', 'putih', 'itu', 'sangat', 'bagus', 'jangan', 'terlalu', 'khawatir', 'pesimis', 'yang', 'terpenting', 'di', 'kelola', 'dengan', 'baik', 'dan', 'propesional', 'pasti', 'maju'];KDMP;Kebijakan;Mendukung;Mendukung;Mendukung
"Waah.. yg milih 02 pasti bangga...
Program2nya sukses.
Sukses utk golongan tertentu...??";Waah yg milih 02 pasti bangga Program2nya sukses Sukses utk golongan tertentu;waah yang milih 02 pasti bangga program2nya sukses sukses untuk golongan tertentu;waah yang milih 02 pasti bangga program2nya sukses sukses untuk golongan tertentu;['waah', 'yang', 'milih', '02', 'pasti', 'bangga', 'program2nya', 'sukses', 'sukses', 'untuk', 'golongan', 'tertentu'];Tidak Terdeteksi;Kebijakan;Mendukung;Mendukung;Menolak
P a r a h  non prosedural??;P a r a h non prosedural;p a r a h non prosedural;non prosedural;['non', 'prosedural'];Tidak Terdeteksi;Lainnya;Netral;Netral;Menolak
Nonton video ini sambil main PawPaw4D = hiburan ganda!;Nonton video ini sambil main PawPaw4D hiburan ganda;nonton video ini sambil main pawpaw4d hiburan ganda;nonton video ini sambil main pawpaw4d hiburan ganda;['nonton', 'video', 'ini', 'sambil', 'main', 'pawpaw4d', 'hiburan', 'ganda'];Tidak Terdeteksi;Lainnya;Netral;Netral;Out_of_Topic
Kalau mahal kalau produk sendiri tidak apa apa toh putaran duitnya tetap di dalam negri;Kalau mahal kalau produk sendiri tidak apa apa toh putaran duitnya tetap di dalam negri;kalau mahal kalau produk sendiri tidak apa apa toh putaran duitnya tetap di dalam negeri;kalau mahal kalau produk sendiri tidak apa apa toh putaran duitnya tetap di dalam negeri;['kalau', 'mahal', 'kalau', 'produk', 'sendiri', 'tidak', 'apa', 'apa', 'toh', 'putaran', 'duitnya', 'tetap', 'di', 'dalam', 'negeri'];Tidak Terdeteksi;Lainnya;Netral;Netral;Mendukung
Koperasi itu dari anggota jadi modalnya dari iuran anggota dan pengurusnya dari orang2 desa itu sendiri jadi pemerintah hanya memberi kan bimbingan kepada pengurus;Koperasi itu dari anggota jadi modalnya dari iuran anggota dan pengurusnya dari orang2 desa itu sendiri jadi pemerintah hanya memberi kan bimbingan kepada pengurus;koperasi itu dari anggota jadi modalnya dari iuran anggota dan pengurusnya dari orang2 desa itu sendiri jadi pemerintah hanya memberi bimbingan kepada pengurus;koperasi itu dari anggota jadi modalnya dari iuran anggota dan pengurusnya dari orang2 desa itu sendiri jadi pemerintah hanya memberi bimbingan kepada pengurus;['koperasi', 'itu', 'dari', 'anggota', 'jadi', 'modalnya', 'dari', 'iuran', 'anggota', 'dan', 'pengurusnya', 'dari', 'orang2', 'desa', 'itu', 'sendiri', 'jadi', 'pemerintah', 'hanya', 'memberi', 'bimbingan', 'kepada', 'pengurus'];Tidak Terdeteksi;Pengelolaan, Kebijakan;Netral;Netral;Mendukung
Koperasi Uda berdiri Di NKRI tapi selalu ujung-ujungnya bangkrut sebab utama tidak sehat pengurusnya jadi koperasi merah putih sebelum operasi suap kan dulu SDM pengurus;Koperasi Uda berdiri Di NKRI tapi selalu ujung ujungnya bangkrut sebab utama tidak sehat pengurusnya jadi koperasi merah putih sebelum operasi suap kan dulu SDM pengurus;koperasi sudah berdiri di nkri tapi selalu ujung ujungnya bangkrut sebab utama tidak sehat pengurusnya jadi koperasi desa merah putih sebelum operasi suap dulu sdm pengurus;koperasi sudah berdiri di nkri tapi selalu ujung ujungnya bangkrut sebab utama tidak sehat pengurusnya jadi koperasi desa merah putih sebelum operasi suap dulu sdm pengurus;['koperasi', 'sudah', 'berdiri', 'di', 'nkri', 'tapi', 'selalu', 'ujung', 'ujungnya', 'bangkrut', 'sebab', 'utama', 'tidak', 'sehat', 'pengurusnya', 'jadi', 'koperasi', 'desa', 'merah', 'putih', 'sebelum', 'operasi', 'suap', 'dulu', 'sdm', 'pengurus'];KDMP;Pengelolaan;Diskusi;Diskusi;Menolak
"Koperasi desa untuk kepentingan siapa ?? 
 Harusnya setiap Rp dari Anggaran yg dikeluarkan bs di publish ke public sbg bentuk Clean government & transparansi publik.";Koperasi desa untuk kepentingan siapa Harusnya setiap Rp dari Anggaran yg dikeluarkan bs di publish ke public sbg bentuk Clean government transparansi publik;koperasi desa untuk kepentingan siapa harusnya setiap rp dari anggaran yang dikeluarkan bisa di publish ke public sbg bentuk clean government transparansi publik;koperasi desa untuk kepentingan siapa harusnya setiap rp dari anggaran yang dikeluarkan bisa di publish ke public sbg bentuk clean government transparansi publik;['koperasi', 'desa', 'untuk', 'kepentingan', 'siapa', 'harusnya', 'setiap', 'rp', 'dari', 'anggaran', 'yang', 'dikeluarkan', 'bisa', 'di', 'publish', 'ke', 'public', 'sbg', 'bentuk', 'clean', 'government', 'transparansi', 'publik'];KDMP;Lainnya;Mendukung;Mendukung;Menolak
Masih percaya dengan kepemimpinan si Omon ? masih mau dilanjut ?;Masih percaya dengan kepemimpinan si Omon masih mau dilanjut;masih percaya dengan kepemimpinan si omon masih mau dilanjut;masih percaya dengan kepemimpinan si omon masih mau dilanjut;['masih', 'percaya', 'dengan', 'kepemimpinan', 'si', 'omon', 'masih', 'mau', 'dilanjut'];Tidak Terdeteksi;Lainnya;Netral;Netral;Menolak
Memang Derektur Agrinas mau menghancurkan uang rakyat jadi seenaknya sendiri tidak mikir untung ruginya manfaatnya buat rakyat alasan dalam negeri mahal tapi manfaatnya banyak sekali buat rakyat bisa kerja di produksen mobil dalam negeri dan pabrik sperpat mobil dalam negeri dan uang mutar dalam negeri kalau beli luar negeri India uang hilang ke India tidak ada manfaatnya buat rakyat tolong dipikirkan itu bapak Derektur Agrinas;Memang Derektur Agrinas mau menghancurkan uang rakyat jadi seenaknya sendiri tidak mikir untung ruginya manfaatnya buat rakyat alasan dalam negeri mahal tapi manfaatnya banyak sekali buat rakyat bisa kerja di produksen mobil dalam negeri dan pabrik sperpat mobil dalam negeri dan uang mutar dalam negeri kalau beli luar negeri India uang hilang ke India tidak ada manfaatnya buat rakyat tolong dipikirkan itu bapak Derektur Agrinas;memang derektur agrinas mau menghancurkan dana masyarakat jadi seenaknya sendiri tidak mikir untung ruginya manfaatnya untuk rakyat alasan dalam negeri mahal tapi manfaatnya banyak sekali untuk rakyat bisa kerja di produksen mobil dalam negeri dan pabrik sperpat mobil dalam negeri dan uang mutar dalam negeri kalau beli luar negeri india uang hilang ke india tidak ada manfaatnya untuk rakyat tolong dipikirkan itu bapak derektur agrinas;memang derektur agrinas mau menghancurkan dana masyarakat jadi seenaknya sendiri tidak mikir untung ruginya manfaatnya untuk rakyat alasan dalam negeri mahal tapi manfaatnya banyak sekali untuk rakyat bisa kerja di produksen mobil dalam negeri dan pabrik sperpat mobil dalam negeri dan uang mutar dalam negeri kalau beli luar negeri india uang hilang ke india tidak ada manfaatnya untuk rakyat tolong dipikirkan itu bapak derektur agrinas;['memang', 'derektur', 'agrinas', 'mau', 'menghancurkan', 'dana', 'masyarakat', 'jadi', 'seenaknya', 'sendiri', 'tidak', 'mikir', 'untung', 'ruginya', 'manfaatnya', 'untuk', 'rakyat', 'alasan', 'dalam', 'negeri', 'mahal', 'tapi', 'manfaatnya', 'banyak', 'sekali', 'untuk', 'rakyat', 'bisa', 'kerja', 'di', 'produksen', 'mobil', 'dalam', 'negeri', 'dan', 'pabrik', 'sperpat', 'mobil', 'dalam', 'negeri', 'dan', 'uang', 'mutar', 'dalam', 'negeri', 'kalau', 'beli', 'luar', 'negeri', 'india', 'uang', 'hilang', 'ke', 'india', 'tidak', 'ada', 'manfaatnya', 'untuk', 'rakyat', 'tolong', 'dipikirkan', 'itu', 'bapak', 'derektur', 'agrinas'];Tidak Terdeteksi;Lainnya;Mendukung;Mendukung;Menolak
"Mantaaap pa .prabowo
1.memajukan produsen mobil india
2.mengurangi pengangguran rakyat india
3.uang pajak rakyat .buat india";Mantaaap pa prabowo 1 memajukan produsen mobil india 2 mengurangi pengangguran rakyat india 3 uang pajak rakyat buat india;mantaaap pa prabowo 1 memajukan produsen mobil india 2 mengurangi pengangguran rakyat india 3 uang pajak rakyat untuk india;mantaaap pa prabowo memajukan produsen mobil india mengurangi pengangguran rakyat india uang pajak rakyat untuk india;['mantaaap', 'pa', 'prabowo', 'memajukan', 'produsen', 'mobil', 'india', 'mengurangi', 'pengangguran', 'rakyat', 'india', 'uang', 'pajak', 'rakyat', 'untuk', 'india'];Prabowo;Lainnya;Mendukung;Mendukung;Menolak
Korupsi Merah Putih;Korupsi Merah Putih;korupsi merah putih;korupsi merah putih;['korupsi', 'merah', 'putih'];Tidak Terdeteksi;Korupsi;Menolak;Menolak;Netral
"Pemdes hanya ditugaskan untuk mencarikan lahan yang strategis untuk pembangunan kopdes, itu juga klo ada, klo gak ada bingung lagi..

Disamping itu muncul kekhawatiran dari masyarakat jikalau adanya kopdes itu jadi pesaing bahkan bisa menghambat usaha2 masyarakat yang sudah ada di desa...

Sebenarnya yang masih dibutuhkan masyarakat desa itu masih seputar infrastruktur dasar, jalan, jembatan, gedung posyandu tiap Dusun/RW, fasilitas pemukiman, sarana prasarana PAUD/TK & TPA/MD juga irigasi pertanian yang masih ada yang belum tersentuh pembangunan/perbaikan..";Pemdes hanya ditugaskan untuk mencarikan lahan yang strategis untuk pembangunan kopdes itu juga klo ada klo gak ada bingung lagi Disamping itu muncul kekhawatiran dari masyarakat jikalau adanya kopdes itu jadi pesaing bahkan bisa menghambat usaha2 masyarakat yang sudah ada di desa Sebenarnya yang masih dibutuhkan masyarakat desa itu masih seputar infrastruktur dasar jalan jembatan gedung posyandu tiap Dusun RW fasilitas pemukiman sarana prasarana PAUD TK TPA MD juga irigasi pertanian yang masih ada yang belum tersentuh pembangunan perbaikan;pemerintah desa hanya ditugaskan untuk mencarikan lahan yang strategis untuk pembangunan koperasi desa itu juga kalau ada kalau tidak ada bingung lagi disamping itu muncul kekhawatiran dari masyarakat jikalau adanya koperasi desa itu jadi pesaing bahkan bisa menghambat usaha2 masyarakat yang sudah ada di desa sebenarnya yang masih dibutuhkan masyarakat desa itu masih seputar infrastruktur dasar jalan jembatan gedung posyandu tiap dusun rw fasilitas pemukiman sarana prasarana paud tk tpa md juga irigasi pertanian yang masih ada yang belum tersentuh pembangunan perbaikan;pemerintah desa hanya ditugaskan untuk mencarikan lahan yang strategis untuk pembangunan koperasi desa itu juga kalau ada kalau tidak ada bingung lagi disamping itu muncul kekhawatiran dari masyarakat jikalau adanya koperasi desa itu jadi pesaing bahkan bisa menghambat usaha2 masyarakat yang sudah ada di desa sebenarnya yang masih dibutuhkan masyarakat desa itu masih seputar infrastruktur dasar jalan jembatan gedung posyandu tiap dusun rw fasilitas pemukiman sarana prasarana paud tk tpa md juga irigasi pertanian yang masih ada yang belum tersentuh pembangunan perbaikan;['pemerintah', 'desa', 'hanya', 'ditugaskan', 'untuk', 'mencarikan', 'lahan', 'yang', 'strategis', 'untuk', 'pembangunan', 'koperasi', 'desa', 'itu', 'juga', 'kalau', 'ada', 'kalau', 'tidak', 'ada', 'bingung', 'lagi', 'disamping', 'itu', 'muncul', 'kekhawatiran', 'dari', 'masyarakat', 'jikalau', 'adanya', 'koperasi', 'desa', 'itu', 'jadi', 'pesaing', 'bahkan', 'bisa', 'menghambat', 'usaha2', 'masyarakat', 'yang', 'sudah', 'ada', 'di', 'desa', 'sebenarnya', 'yang', 'masih', 'dibutuhkan', 'masyarakat', 'desa', 'itu', 'masih', 'seputar', 'infrastruktur', 'dasar', 'jalan', 'jembatan', 'gedung', 'posyandu', 'tiap', 'dusun', 'rw', 'fasilitas', 'pemukiman', 'sarana', 'prasarana', 'paud', 'tk', 'tpa', 'md', 'juga', 'irigasi', 'pertanian', 'yang', 'masih', 'ada', 'yang', 'belum', 'tersentuh', 'pembangunan', 'perbaikan'];KDMP;Kebijakan;Diskusi;Diskusi;Diskusi
Kacau deh kita yang sarjana mikirnya kaya gini;Kacau deh kita yang sarjana mikirnya kaya gini;kacau kita yang sarjana mikirnya kaya gini;kacau kita yang sarjana mikirnya kaya gini;['kacau', 'kita', 'yang', 'sarjana', 'mikirnya', 'kaya', 'gini'];Tidak Terdeteksi;Lainnya;Netral;Netral;Menolak
Seharusnya pemerintah kaji dulu, apa kepala desa dan masyarakat desa setuju, jangan sampai program ini dipaksakan;Seharusnya pemerintah kaji dulu apa kepala desa dan masyarakat desa setuju jangan sampai program ini dipaksakan;seharusnya pemerintah kaji dulu apa kepala desa dan masyarakat desa setuju jangan sampai program ini dipaksakan;seharusnya pemerintah kaji dulu apa kepala desa dan masyarakat desa setuju jangan sampai program ini dipaksakan;['seharusnya', 'pemerintah', 'kaji', 'dulu', 'apa', 'kepala', 'desa', 'dan', 'masyarakat', 'desa', 'setuju', 'jangan', 'sampai', 'program', 'ini', 'dipaksakan'];Kades;Kebijakan;Diskusi;Diskusi;Menolak
apa mending tambahin namanya jadi TEMPO DOELOE….;apa mending tambahin namanya jadi TEMPO DOELOE;apa mending tambahin namanya jadi tempo doeloe;apa mending tambahin namanya jadi tempo doeloe;['apa', 'mending', 'tambahin', 'namanya', 'jadi', 'tempo', 'doeloe'];Tempo;Media;Netral;Netral;Netral
Sy sbg konsumen truk  sangat terkejut krn harga sekarang bertahan sangat tinggi, tdk spt tahun sebelumnya. Krn pabrikan masih bertahan utk menunggu pemesanan agrinas ini. Jadi menurut saya dan pengguna truk lainnya sepakat, keputusan agrinas yg segera memutuskan impor ini adalah tepat. Supaya konsumen segera dpt harga yg wajar seperti komentar dirut agrinas. Krn harga pabrikan memang sangat tinggi. Tks;Sy sbg konsumen truk sangat terkejut krn harga sekarang bertahan sangat tinggi tdk spt tahun sebelumnya Krn pabrikan masih bertahan utk menunggu pemesanan agrinas ini Jadi menurut saya dan pengguna truk lainnya sepakat keputusan agrinas yg segera memutuskan impor ini adalah tepat Supaya konsumen segera dpt harga yg wajar seperti komentar dirut agrinas Krn harga pabrikan memang sangat tinggi Tks;saya sbg konsumen truk sangat terkejut karena harga sekarang bertahan sangat tinggi tidak seperti tahun sebelumnya karena pabrikan masih bertahan untuk menunggu pemesanan agrinas ini jadi menurut saya dan pengguna truk lainnya sepakat keputusan agrinas yang segera memutuskan impor ini adalah tepat supaya konsumen segera dpt harga yang wajar seperti komentar dirut agrinas karena harga pabrikan memang sangat tinggi tks;saya sbg konsumen truk sangat terkejut karena harga sekarang bertahan sangat tinggi tidak seperti tahun sebelumnya karena pabrikan masih bertahan untuk menunggu pemesanan agrinas ini jadi menurut saya dan pengguna truk lainnya sepakat keputusan agrinas yang segera memutuskan impor ini adalah tepat supaya konsumen segera dpt harga yang wajar seperti komentar dirut agrinas karena harga pabrikan memang sangat tinggi tks;['saya', 'sbg', 'konsumen', 'truk', 'sangat', 'terkejut', 'karena', 'harga', 'sekarang', 'bertahan', 'sangat', 'tinggi', 'tidak', 'seperti', 'tahun', 'sebelumnya', 'karena', 'pabrikan', 'masih', 'bertahan', 'untuk', 'menunggu', 'pemesanan', 'agrinas', 'ini', 'jadi', 'menurut', 'saya', 'dan', 'pengguna', 'truk', 'lainnya', 'sepakat', 'keputusan', 'agrinas', 'yang', 'segera', 'memutuskan', 'impor', 'ini', 'adalah', 'tepat', 'supaya', 'konsumen', 'segera', 'dpt', 'harga', 'yang', 'wajar', 'seperti', 'komentar', 'dirut', 'agrinas', 'karena', 'harga', 'pabrikan', 'memang', 'sangat', 'tinggi', 'tks'];Tidak Terdeteksi;Lainnya;Diskusi;Diskusi;Mendukung
Sebaiknya manajer koperasi memberdayakan org desa setempat utk dilatih tata kelolanya agar dpt                  diterima madyarakst setempat utk mempromosikan KDMP.;Sebaiknya manajer koperasi memberdayakan org desa setempat utk dilatih tata kelolanya agar dpt diterima madyarakst setempat utk mempromosikan KDMP;sebaiknya manajer koperasi memberdayakan orang desa setempat untuk dilatih tata kelolanya agar dpt diterima madyarakst setempat untuk mempromosikan koperasi desa merah putih;sebaiknya manajer koperasi memberdayakan orang desa setempat untuk dilatih tata kelolanya agar dpt diterima madyarakst setempat untuk mempromosikan koperasi desa merah putih;['sebaiknya', 'manajer', 'koperasi', 'memberdayakan', 'orang', 'desa', 'setempat', 'untuk', 'dilatih', 'tata', 'kelolanya', 'agar', 'dpt', 'diterima', 'madyarakst', 'setempat', 'untuk', 'mempromosikan', 'koperasi', 'desa', 'merah', 'putih'];KDMP;Lainnya;Mendukung;Mendukung;Mendukung
Jadi ingat KUT uangnya dikorupsi;Jadi ingat KUT uangnya dikorupsi;jadi ingat kut uangnya dikorupsi;jadi ingat kut uangnya dikorupsi;['jadi', 'ingat', 'kut', 'uangnya', 'dikorupsi'];Tidak Terdeteksi;Korupsi;Menolak;Menolak;Menolak
Jd ngacoo republik ini, dosa apa tuhan rakyat jd korbannya. Andai waktu bisa diulang ke pemilu 2024;Jd ngacoo republik ini dosa apa tuhan rakyat jd korbannya Andai waktu bisa diulang ke pemilu 2024;jadi ngacoo republik ini dosa apa tuhan rakyat jadi korbannya andai waktu bisa diulang ke pemilu 2024;jadi ngacoo republik ini dosa apa tuhan rakyat jadi korbannya andai waktu bisa diulang ke pemilu 2024;['jadi', 'ngacoo', 'republik', 'ini', 'dosa', 'apa', 'tuhan', 'rakyat', 'jadi', 'korbannya', 'andai', 'waktu', 'bisa', 'diulang', 'ke', 'pemilu', '2024'];Tidak Terdeteksi;Lainnya;Menolak;Menolak;Menolak
